time,Rx_left,Rx_right,p,separation
0.01675,-2.613614608568,2.612709608568,0.001,2.9718781205969e-07
0.017,-2.6526105391225,2.6517055391225,0.001,3.0162245737737e-07
0.01725,-2.691606469677,2.6907014696769,0.001,3.0605710269505e-07
0.0175,-2.7306024002314,2.7296974002314,0.001,3.1049174801274e-07
0.01775,-2.7695983307859,2.7686933307859,0.001,3.1492639333042e-07
0.018,-2.8085942613404,2.8076892613404,0.001,3.193610386481e-07
0.01825,-2.8475901918948,2.8466851918948,0.001,3.2379568396578e-07
0.0185,-2.8865861224493,2.8856811224493,0.001,3.2823032928347e-07
0.01875,-2.9255820530038,2.9246770530037,0.001,3.3266497460115e-07
0.019,-2.9645779835582,2.9636729835583,0.001,3.3709961991883e-07
0.01925,-3.0035739141127,3.0026689141126,0.001,3.4153426523652e-07
0.0195,-3.0425698446672,3.0416648446671,0.001,3.459689105542e-07
0.01975,-3.0469497161663,3.0410169992465,0.0060156473371439,4.0748764183568e-06
0.02,-3.0076335465883,2.9871316209016,0.020879878518463,2.1966991993418e-05
0.02025,-2.9653078903739,2.9290570194296,0.036973931894112,5.5027172157389e-05
0.0205,-2.9211147589879,2.8684083478881,0.053806727569749,0.00010474291074176
0.02075,-2.8755069083158,2.8058514067389,0.071158139154334,0.00017221044412376
0.021,-2.8288828763862,2.7419384321485,0.088870172077561,0.00025814390537057
0.02125,-2.7814558067741,2.6769695761672,0.10685387237896,0.00036313960755969
0.0215,-2.7333400041121,2.6111103551738,0.12505713279044,0.00048774969196105
0.02175,-2.6845844165811,2.5444525904058,0.14343644744119,0.00063245353882678
0.022,-2.6351952529231,2.4770494125395,0.16194340850502,0.00079759857314818
0.02225,-2.5851958919081,2.4089316847693,0.18057134887487,0.00098369180063943
0.0225,-2.5345916640355,2.3401072154379,0.19931875475368,0.0011912850622117
0.02275,-2.4833745260456,2.2705669150548,0.21818784110129,0.0014209854127471
0.023,-2.4315256197682,2.2002881346478,0.23718377677178,0.0016734662168434
0.02325,-2.3790165763478,2.1292363458137,0.25631429221629,0.0019494797273068
0.0235,-2.3258100569267,2.0573658960081,0.2755895044371,0.0022498714347732
0.02375,-2.2718596554143,1.984619878636,0.29502194003902,0.0025755975922145
0.024,-2.217109374356,1.9109295495374,0.31462666592366,0.0029277460483358
0.02425,-2.1614926053197,1.8362130771763,0.33442156725324,0.0033075622722799
0.0245,-2.1049305777932,1.7603735907509,0.35442778047761,0.0037164823500096
0.02475,-2.0473302303099,1.6832965370964,0.37467028152094,0.0041561748822697
0.025,-1.9885813654859,1.6048461968822,0.39517866274368,0.0046285947818017
0.02525,-1.9285526911888,1.5248606885788,0.41598823999776,0.0051360552864011
0.0255,-1.8670865726645,1.4431455030719,0.43714149072603,0.0056813231835789
0.02575,-1.8039916737318,1.359464280176,0.45869009692777,0.0062677505443346
0.026,-1.7390326897315,1.2735260084379,0.48069777970081,0.0068994586778651
0.02625,-1.6719156718896,1.1849667709733,0.50324433684095,0.0075816018601271
0.0265,-1.6022662473828,1.0933225022974,0.52643165077764,0.0083207597209384
0.02675,-1.529596680762,0.99798793419703,0.5503927250769,0.0091255364383599
0.027,-1.4532538922816,0.89815170088448,0.57530591987944,0.010007516989005
0.02725,-1.3723342177452,0.79268993941724,0.60141819978608,0.010982862383882
0.0275,-1.2855373804668,0.67998410572927,0.62908473476034,0.012075112740408
0.02775,-1.1909046763073,0.55759430678337,0.65883937007155,0.013320411794389
0.028,-1.0853403225133,0.42166282736199,0.69152161638226,0.01477774838475
0.02825,-0.96383213352342,0.26594570822538,0.72847543395598,0.016548753467158
0.0285,-0.81569531658684,0.077211990103102,0.77238383093837,0.018849218400544
0.02875,-0.61341846271298,-0.17897579352146,0.83027590150177,0.022294947616385
0.029,-0.4396957270352,-0.39938952505766,0.87952096495168,0.025786738792124
0.02925,-0.35033143291237,-0.51364712013725,0.90511055860018,0.027954550097887
0.0295,-0.29811910911207,-0.58095933691433,0.92029686492571,0.029433036177741
0.02975,-0.26264760664028,-0.6270320529128,0.93076746074909,0.030574978531337
0.03,-0.23633315815523,-0.66144302763977,0.93863917986875,0.031522555360526
0.03025,-0.2157104990029,-0.68857933883715,0.94488263530357,0.032344054500672
0.0305,-0.19893657749116,-0.71077964309411,0.95001620236834,0.033077185572957
0.03075,-0.1849227737432,-0.72942832799036,0.95434743938436,0.0337449225072
0.031,-0.17053995087905,-0.74861201492164,0.95871796962004,0.034449914989699
0.03125,-0.15842346736118,-0.76486949697031,0.96243610556159,0.035097750461895
0.0315,-0.14806977305435,-0.77884118403631,0.96564297064117,0.035699268941886
0.03175,-0.13909050059169,-0.79102397193234,0.96844751015705,0.036263625995432
0.032,-0.13120856215739,-0.80177331975921,0.97092797028838,0.036797520122093
0.03225,-0.1242199671522,-0.81135159464374,0.97314233143081,0.037305998123113
0.0325,-0.11797058737572,-0.81995753234653,0.97513468164051,0.037792955903627
0.03275,-0.11234140328256,-0.82774496865346,0.97693927932614,0.038261462623113
0.033,-0.10723875677537,-0.83483525342141,0.97858324854579,0.038713979721912
0.03325,-0.10258776815595,-0.84132562458188,0.98008840549356,0.039152510291533
0.0335,-0.098327697765176,-0.84729514951829,0.98147255139999,0.039578707534851
0.03375,-0.094408688016814,-0.8528088686285,0.98275038297693,0.039993950391309
0.034,-0.090789350395386,-0.85792089655157,0.98393417006188,0.040399401669272
0.03425,-0.087434993334953,-0.8626766909625,0.98503425478168,0.040796050749487
0.0345,-0.084316283050033,-0.86711477190389,0.9860594302066,0.041184746387304
0.03475,-0.081408219509254,-0.87126803835294,0.98701723094277,0.041566222107974
0.035,-0.078689343129208,-0.87516478956092,0.98791415905719,0.041941116115668
0.03525,-0.076141112910828,-0.87882952676192,0.98875586180503,0.042309987079963
0.0355,-0.073747409873804,-0.88228359769557,0.98954727404164,0.042673327066648
0.03575,-0.071494157556947,-0.88554567379918,0.99029272745925,0.043031570682901
0.036,-0.069368978696913,-0.88863221717524,0.9909960496734,0.04338510526054
0.03625,-0.067360963193291,-0.89155775646996,0.99166063158825,0.043734275693626
0.0365,-0.06546042979591,-0.89433522009364,0.99228949648581,0.044079392087633
0.03675,-0.063658775014506,-0.89697610913239,0.99288534437534,0.044420732579319
0.037,-0.06194830302612,-0.89949074183248,0.99345060143563,0.044758549235743
0.03725,-0.060322126980088,-0.90188835891574,0.99398744941675,0.045093069488898
0.0375,-0.058774042477007,-0.90417731219657,0.99449786241718,0.045424500961526
0.03775,-0.057298461395205,-0.90636512982506,0.99498362694184,0.045753032133229
0.038,-0.055890327832899,-0.90845863613171,0.99544636660237,0.046078835263333
0.03825,-0.05454504798329,-0.91046405088122,0.99588756270504,0.046402068833787
0.0385,-0.053258451505948,-0.91238702321891,0.99630856633848,0.046722877686748
0.03875,-0.052026736053906,-0.91423271343589,0.9967106146962,0.047041395142165
0.039,-0.050846419916053,-0.9160058628745,0.99709484494949,0.047357744853012
0.03925,-0.049714321843034,-0.917710803904,0.99746230103107,0.047672040401909
0.0395,-0.048627519897747,-0.91935152554402,0.99781394557711,0.047984387204496
0.03975,-0.047583329415307,-0.92093169712791,0.99815066686673,0.04829488283682
0.04,-0.046579270753353,-0.92245472086735,0.99847328808382,0.048603618635923
0.04025,-0.045613061960053,-0.92392372613656,0.99878257039462,0.048910678954088
0.0405,-0.044682591189805,-0.92534161655664,0.99907922080229,0.049216142662227
0.04075,-0.043785904939144,-0.92671108038026,0.99936389606851,0.049520083178643
0.041,-0.042921185193622,-0.92803463089529,0.99963720907647,0.049822569840764
0.04125,-0.042086749648358,-0.92931459062007,0.99989972979472,0.050123666881385
0.0415,-0.041470947191938,-0.93025136414024,1,0.050409083673804
0.04175,-0.040988031953551,-0.93097837428233,1,0.050684837991455
0.042,-0.040510765965578,-0.93169714553694,1,0.050960435105821
0.04225,-0.040039126067073,-0.93240772062136,1,0.051235873329016
0.0425,-0.039573087246347,-0.93311014370722,1,0.051511151039045
0.04275,-0.039112622322677,-0.93380446149624,1,0.051786266733792
0.043,-0.03865770206158,-0.93449072308177,1,0.05206121902779
0.04325,-0.038208295287193,-0.93516897981139,1,0.052336006648994
0.0435,-0.037764368991679,-0.93583928515438,1,0.052610628435559
0.04375,-0.037325888441661,-0.93650169457333,1,0.052885083332637
0.044,-0.036892817281631,-0.93715626539899,1,0.053159370389183
0.04425,-0.036465117634347,-0.93780305670591,1,0.053433488754781
0.0445,-0.036042750198196,-0.93844212919859,1,0.053707437676503
0.04475,-0.035625674341513,-0.93907354509343,1,0.053981216495788
0.045,-0.035213849548641,-0.93969736422797,1,0.054254824451534
0.04525,-0.034807230066965,-0.94031365914323,1,0.054528261454292
0.0455,-0.034405773187496,-0.94092249210214,1,0.054801526914497
0.04575,-0.03400943384145,-0.94152393030341,1,0.055074620520575
0.046,-0.033618166056606,-0.94211804194306,1,0.055347542040274
0.04625,-0.033231923033811,-0.94270489611838,1,0.055620291317788
0.0465,-0.032850657220596,-0.94328456274043,1,0.055892868270921
0.04675,-0.032474320381983,-0.94385711244972,1,0.056165272888303
0.047,-0.032102863668502,-0.94442261652968,1,0.056437505226661
0.04725,-0.031736237681481,-0.9449811468321,1,0.05670956540814
0.0475,-0.031374392535658,-0.9455327756972,1,0.056981453617675
0.04775,-0.031017277919166,-0.94607757588277,1,0.057253170100426
0.048,-0.030664843150955,-0.94661562049491,1,0.057524715159261
0.04825,-0.030317037235693,-0.94714698292036,1,0.057796089152302
0.0485,-0.029973808916219,-0.947671736763,1,0.058067292490526
0.04875,-0.029635106723603,-0.94818995578425,1,0.058338325635422
0.049,-0.029300879024881,-0.94870171384395,1,0.058609189096707
0.04925,-0.028971074068509,-0.94920708484575,1,0.058879883430104
0.0495,-0.02864564002762,-0.94970614268502,1,0.059150409235175
0.04975,-0.028324525041139,-0.95019896119868,1,0.059420767153208
0.05,-0.028007677252812,-0.95068561411738,1,0.059690957865173
