time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039205187560974,0.038978937560957,0.00025,1.7033575219818e-08
0.0005,-0.078201100951346,0.077974850951329,0.00025,3.4009404627361e-08
0.00075,-0.11719701434172,0.1169707643417,0.00025,5.0985234034905e-08
0.001,-0.15619292773209,0.15596667773207,0.00025,6.7961063442448e-08
0.00125,-0.19518884112246,0.19496259112245,0.00025,8.4936892849991e-08
0.0015,-0.23418475451284,0.23395850451282,0.00025,1.0191272225753e-07
0.00175,-0.27318066790321,0.27295441790319,0.00025,1.1888855166508e-07
0.002,-0.31217658129358,0.31195033129356,0.00025,1.3586438107262e-07
0.00225,-0.35117249468395,0.35094624468393,0.00025,1.5284021048016e-07
0.0025,-0.39016840807432,0.38994215807431,0.00025,1.6981603988771e-07
0.00275,-0.4291643214647,0.42893807146468,0.00025,1.8679186929525e-07
0.003,-0.46816023485507,0.46793398485505,0.00025,2.037676987028e-07
0.00325,-0.50715614824544,0.50692989824542,0.00025,2.2074352811034e-07
0.0035,-0.54615206163581,0.5459258116358,0.00025,2.3771935751788e-07
0.00375,-0.58514797502618,0.58492172502617,0.00025,2.5469518692543e-07
0.004,-0.62414388841656,0.62391763841654,0.00025,2.7167101633297e-07
0.00425,-0.66313980180693,0.66291355180691,0.00025,2.8864684574051e-07
0.0045,-0.7021357151973,0.70190946519728,0.00025,3.0562267514806e-07
0.00475,-0.74113162858767,0.74090537858766,0.00025,3.225985045556e-07
0.005,-0.78012754197805,0.77990129197803,0.00025,3.3957433396314e-07
0.00525,-0.81912345536842,0.81889720536839,0.00025,3.5655016337069e-07
0.0055,-0.85811936875879,0.85789311875878,0.00025,3.7352599277823e-07
0.00575,-0.89711528214916,0.89688903214914,0.00025,3.9050182218577e-07
0.006,-0.93611119553954,0.93588494553952,0.00025,4.0747765159332e-07
0.00625,-0.97510710892991,0.97488085892989,0.00025,4.2445348100086e-07
0.0065,-1.0141030223203,1.0138767723203,0.00025,4.414293104084e-07
0.00675,-1.0530989357107,1.0528726857106,0.00025,4.5840513981595e-07
0.007,-1.092094849101,1.091868599101,0.00025,4.7538096922349e-07
0.00725,-1.1310907624914,1.1308645124914,0.00025,4.9235679863103e-07
0.0075,-1.1700866758818,1.1698604258817,0.00025,5.0933262803858e-07
0.00775,-1.2090825892721,1.2088563392721,0.00025,5.2630845744612e-07
0.008,-1.2480785026625,1.2478522526625,0.00025,5.4328428685366e-07
0.00825,-1.2870744160529,1.2868481660529,0.00025,5.6026011626121e-07
0.0085,-1.3260703294433,1.3258440794432,0.00025,5.7723594566875e-07
0.00875,-1.3650662428336,1.3648399928336,0.00025,5.9421177507629e-07
0.009,-1.404062156224,1.403835906224,0.00025,6.1118760448384e-07
0.00925,-1.4430580696144,1.4428318196144,0.00025,6.2816343389138e-07
0.0095,-1.4820539830047,1.4818277330047,0.00025,6.4513926329892e-07
0.00975,-1.5210498963951,1.5208236463951,0.00025,6.6211509270647e-07
0.01,-1.5600458097855,1.5598195597855,0.00025,6.7909092211401e-07
0.01025,-1.5990417231759,1.5988154731758,0.00025,6.9606675152155e-07
0.0105,-1.6380376365662,1.6378113865662,0.00025,7.130425809291e-07
0.01075,-1.6770335499566,1.6768072999566,0.00025,7.3001841033664e-07
0.011,-1.716029463347,1.715803213347,0.00025,7.4699423974418e-07
0.01125,-1.7550253767374,1.7547991267373,0.00025,7.6397006915173e-07
0.0115,-1.7940212901277,1.7937950401277,0.00025,7.8094589855927e-07
0.01175,-1.8330172035181,1.8327909535181,0.00025,7.9792172796681e-07
0.012,-1.8720131169085,1.8717868669084,0.00025,8.1489755737436e-07
0.01225,-1.9110090302988,1.9107827802988,0.00025,8.318733867819e-07
0.0125,-1.9500049436892,1.9497786936892,0.00025,8.4884921618944e-07
0.01275,-1.9890008570796,1.9887746070796,0.00025,8.6582504559699e-07
0.013,-2.02799677047,2.0277705204699,0.00025,8.8280087500453e-07
0.01325,-2.0669926838603,2.0667664338603,0.00025,8.9977670441207e-07
0.0135,-2.1059885972507,2.1057623472507,0.00025,9.1675253381962e-07
0.01375,-2.1449845106411,2.1447582606411,0.00025,9.3372836322716e-07
0.014,-2.1839804240314,2.1837541740314,0.00025,9.507041926347e-07
0.01425,-2.2229763374218,2.2227500874218,0.00025,9.6768002204225e-07
0.0145,-2.2619722508122,2.2617460008122,0.00025,9.8465585144979e-07
0.01475,-2.3009681642026,2.3007419142025,0.00025,1.0016316808573e-06
0.015,-2.3399640775929,2.3397378275929,0.00025,1.0186075102649e-06
0.01525,-2.3789599909833,2.3787337409833,0.00025,1.0355833396724e-06
0.0155,-2.4179559043737,2.4177296543737,0.00025,1.05255916908e-06
0.01575,-2.4569518177641,2.456725567764,0.00025,1.0695349984875e-06
0.016,-2.4959477311544,2.4957214811544,0.00025,1.0865108278951e-06
0.01625,-2.5349436445448,2.5347173945448,0.00025,1.1034866573026e-06
0.0165,-2.5739395579352,2.5737133079351,0.00025,1.1204624867101e-06
0.01675,-2.6129354713255,2.6127092213255,0.00025,1.1374383161177e-06
0.017,-2.6519313847159,2.6517051347159,0.00025,1.1544141455252e-06
0.01725,-2.6909272981063,2.6907010481063,0.00025,1.1713899749328e-06
0.0175,-2.7299232114967,2.7296969614966,0.00025,1.1883658043403e-06
0.01775,-2.768919124887,2.768692874887,0.00025,1.2053416337479e-06
0.018,-2.8079150382774,2.8076887882774,0.00025,1.2223174631554e-06
0.01825,-2.8469109516678,2.8466847016678,0.00025,1.2392932925629e-06
0.0185,-2.8859068650581,2.8856806150581,0.00025,1.2562691219705e-06
0.01875,-2.9249027784485,2.9246765284485,0.00025,1.273244951378e-06
0.019,-2.9638986918389,2.9636724418389,0.00025,1.2902207807856e-06
0.01925,-3.0028946052293,3.0026683552292,0.00025,1.3071966101931e-06
0.0195,-3.0418905186196,3.0416642686196,0.00025,1.3241724396007e-06
0.01975,-3.0406781842432,3.0389109921137,0.0017988557415148,1.3292030409806e-05
0.02,-3.0050640132099,3.0003194726795,0.0048323212214356,4.2007359838917e-05
0.02025,-2.968376098176,2.960573407129,0.0079504902729211,7.9923517063243e-05
0.0205,-2.930930444177,2.920012191504,0.011128885638235,0.00012734622198882
0.02075,-2.8929241975817,2.8788480517073,0.014351982152087,0.00018450436250043
0.021,-2.8544862510503,2.837219859239,0.01760949220747,0.00025158112800956
0.02125,-2.815704382428,2.7952222860757,0.020894321698758,0.000328731185372
0.0215,-2.7766405027438,2.752922178967,0.024201406256617,0.00041609073868014
0.02175,-2.7373395841753,2.7103681681876,0.027527020883974,0.00051378374231952
0.022,-2.6978351033358,2.667596497982,0.030868356707881,0.0006219259967123
