time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039439561263837,0.038987061263798,0.0005,4.4679332051555e-09
0.0005,-0.078435491818304,0.077982991818265,0.0005,8.9025785228382e-09
0.00075,-0.11743142237277,0.11697892237273,0.0005,1.3337223840521e-08
0.001,-0.15642735292724,0.1559748529272,0.0005,1.7771869158204e-08
0.00125,-0.19542328348171,0.19497078348167,0.0005,2.2206514475886e-08
0.0015,-0.23441921403617,0.23396671403614,0.0005,2.6641159793569e-08
0.00175,-0.27341514459064,0.2729626445906,0.0005,3.1075805111252e-08
0.002,-0.31241107514511,0.31195857514507,0.0005,3.5510450428935e-08
0.00225,-0.35140700569957,0.35095450569954,0.0005,3.9945095746617e-08
0.0025,-0.39040293625404,0.389950436254,0.0005,4.43797410643e-08
0.00275,-0.42939886680851,0.42894636680848,0.0005,4.8814386381983e-08
0.003,-0.46839479736298,0.46794229736293,0.0005,5.3249031699666e-08
0.00325,-0.50739072791744,0.50693822791741,0.0005,5.7683677017348e-08
0.0035,-0.54638665847191,0.54593415847186,0.0005,6.2118322335031e-08
0.00375,-0.58538258902638,0.58493008902635,0.0005,6.6552967652714e-08
0.004,-0.62437851958084,0.62392601958079,0.0005,7.0987612970397e-08
0.00425,-0.66337445013531,0.66292195013529,0.0005,7.5422258288079e-08
0.0045,-0.70237038068978,0.70191788068975,0.0005,7.9856903605762e-08
0.00475,-0.74136631124425,0.74091381124421,0.0005,8.4291548923445e-08
0.005,-0.78036224179871,0.77990974179868,0.0005,8.8726194241128e-08
0.00525,-0.81935817235318,0.81890567235314,0.0005,9.316083955881e-08
0.0055,-0.85835410290765,0.8579016029076,0.0005,9.7595484876493e-08
0.00575,-0.89735003346212,0.89689753346207,0.0005,1.0203013019418e-07
0.006,-0.93634596401658,0.93589346401656,0.0005,1.0646477551186e-07
0.00625,-0.97534189457105,0.97488939457103,0.0005,1.1089942082954e-07
0.0065,-1.0143378251255,1.0138853251255,0.0005,1.1533406614722e-07
