time,Rx_left,Rx_right,p,separation
0.027,-1.8785397882247,1.7813507325886,0.09970554821799,0.0050087137022235
0.02725,-1.8366181155311,1.7360534628924,0.10320225491502,0.0053643904499762
0.0275,-1.7946254208638,1.6906859400498,0.10670158553459,0.0057336634390801
0.02775,-1.7525625021477,1.645249313245,0.1102033503773,0.0061167031918059
0.028,-1.7104304251893,1.5997450290096,0.11370733749497,0.0065136858882155
0.02825,-1.6682306151792,1.5541749297906,0.11721330530154,0.0069247931013209
0.0285,-1.6259649568087,1.5085413507972,0.12072097503541,0.0073502114627835
0.02875,-1.583635949715,1.4628473289013,0.12423001598615,0.0077901314882428
0.029,-1.5412468128788,1.4170966424228,0.1277400407311,0.0082447473466977
0.02925,-1.4988017263889,1.3712941536135,0.13125058121303,0.0087142544235442
0.0295,-1.456305994452,1.3254458977404,0.13476107968703,0.0091988483143207
0.02975,-1.4137663759295,1.2795595138856,0.13827085792592,0.0096987210719336
0.03,-1.3711913981381,1.2336445474451,0.14177909322271,0.010214057819235
0.03025,-1.3285917399544,1.1877128232895,0.14528478871247,0.010745032255778
0.0305,-1.2859808054664,1.141779130613,0.14878672328136,0.011291798864825
0.03075,-1.2433753183341,1.0958618085051,0.15228340557288,0.011854484696264
0.031,-1.2007961152856,1.0499836043352,0.15577300934039,0.0124331774592
0.03125,-1.1582691080274,1.0041726985275,0.15925329636863,0.013027910210963
0.0315,-1.1158264528139,0.95846394941783,0.16272152365897,0.013638641576927
0.03175,-1.0735079499932,0.91290038134239,0.16617433370226,0.014265230542789
0.032,-1.031362678101,0.86753491997863,0.16960762829168,0.014907404922511
0.03225,-0.98945081416055,0.82243230815797,0.17301643129482,0.015564723251747
0.0325,-0.94784565559114,0.77767130199207,0.1763947369974,0.016236528242367
0.03275,-0.90663540252161,0.73334646593751,0.17973538839292,0.016921898154691
0.033,-0.86592474004276,0.68956988605637,0.18302997189043,0.01761959318552
0.03325,-0.82583552770246,0.64647185652963,0.18626879123529,0.018328007967022
0.0335,-0.78650614057768,0.60420013764402,0.18944095143929,0.019045137827873
0.03375,-0.74808888592854,0.56291717554756,0.19253459427036,0.019768570745217
0.034,-0.71074492877063,0.52279460095985,0.19553732665351,0.020495520141705
0.03425,-0.67463702659783,0.48400556356478,0.19843680337909,0.021222900122934
0.0345,-0.63992002014896,0.4467144774822,0.20122147410187,0.021947455952422
0.03475,-0.60673097688732,0.41106666497805,0.20388132731745,0.022665923597053
0.035,-0.57517974327112,0.3771781762161,0.20640859032441,0.023375214312038
0.03525,-0.54534242931941,0.34512904582591,0.20879817707041,0.024072575610463
0.0355,-0.51725809770236,0.31495977388629,0.21104788803762,0.024755720285539
0.03575,-0.490929254784,0.28667186934534,0.21315831927448,0.025422900111314
0.036,-0.46632577531542,0.26023218298754,0.21513251400389,0.026072916400847
0.03625,-0.44339063706885,0.23557895343667,0.2169754954076,0.026705089674117
0.0365,-0.42204678949586,0.21262918441868,0.21869372343905,0.027319190906759
0.03675,-0.40220391557089,0.19128590413479,0.22029457240988,0.027915355955043
0.037,-0.38376420758964,0.17144422462068,0.2217858965217,0.028494002743189
0.03725,-0.36662721016714,0.15299653110683,0.22317566887269,0.029055750026018
0.0375,-0.3506934903653,0.1358364398283,0.22447171232049,0.029601347052347
0.03775,-0.33586699211285,0.11986116500598,0.22568153551165,0.030131623665717
0.038,-0.32205681353041,0.10497353054252,0.22681220625169,0.030647443380216
0.03825,-0.30917803133691,0.091082760567069,0.22787030078991,0.031149675511194
0.0385,-0.29715213327092,0.078104950687358,0.22886187912003,0.031639172834359
0.03875,-0.2859070698922,0.065963115383352,0.22979248810106,0.032116757203888
0.039,-0.27537707199107,0.054586987137473,0.23066718095874,0.032583210608782
0.03925,-0.2655023238967,0.043912663302234,0.23149054650423,0.033039270209703
0.0395,-0.25622855717519,0.033882169205981,0.23226674338107,0.033485626205624
0.03975,-0.24750660911061,0.024442984601069,0.23299953616574,0.033922921651813
0.04,-0.23929197538103,0.015547564632467,0.2336923312606,0.034351753575684
0.04025,-0.23154435580203,0.0071528284828251,0.23434821325622,0.034772675773318
0.0405,-0.22422731843218,-0.00078010437418054,0.23496996978526,0.035186198006133
0.04075,-0.21730781088498,-0.008286572301952,0.23556013179089,0.035592793282543
0.041,-0.21075585980686,-0.015398635556256,0.23612099581287,0.035992898648516
0.04125,-0.20454431532101,-0.022145259940636,0.23665464229211,0.036386915002242
0.0415,-0.19864843636382,-0.028552943567602,0.237162970351,0.036775215797059
0.04175,-0.19304577670837,-0.034645632082654,0.23764770321588,0.037158142788699
0.042,-0.18771581845299,-0.040445317062445,0.23811041946017,0.037536015120448
0.04225,-0.18263990417596,-0.045971896484102,0.23855255486253,0.037909124670873
0.0425,-0.17780091764019,-0.051243736224797,0.2389754300667,0.038277745138982
0.04275,-0.1731832460953,-0.056277506523572,0.23938025033057,0.038642127397519
0.043,-0.16877257385281,-0.061088502528285,0.23976812272272,0.039002504395094
0.04325,-0.16455571973232,-0.065690884238064,0.24014006934022,0.039359094749907
0.0435,-0.1605206106068,-0.07009754541043,0.24049702700791,0.039712099180104
0.04375,-0.15665612890175,-0.074320365146123,0.24083986011619,0.040061704576482
0.044,-0.15295198654811,-0.078370415488985,0.24116937110139,0.040408087391948
0.04425,-0.14939872723745,-0.082257794774223,0.24148629802586,0.04075140964724
0.0445,-0.14598760773703,-0.085991841993617,0.2417913247675,0.041091822605982
0.04475,-0.14271049297025,-0.089581337547609,0.24208509004659,0.041429470322478
0.045,-0.13955988671788,-0.093034281383026,0.24236818266269,0.041764484696808
0.04525,-0.1365288163958,-0.096358149150494,0.24264115191737,0.042096990242248
0.0455,-0.13361080302286,-0.099559888863414,0.24290450941624,0.042427103665172
0.04575,-0.13079982946548,-0.10264592950486,0.24315873117078,0.042754933710592
0.046,-0.12809025852716,-0.10562237399114,0.24340426501015,0.04308058485019
0.04625,-0.12547686776323,-0.10849479649204,0.24364152601619,0.043404152847047
0.0465,-0.12295476978784,-0.11126844334504,0.24387090390306,0.04372572866513
0.04675,-0.12051939713854,-0.11394821866438,0.24409276380002,0.044045397972281
0.047,-0.11816648691321,-0.11653867371448,0.24430744713068,0.044363240726367
0.04725,-0.11589201571184,-0.11904418862252,0.24451527770974,0.044679334821434
0.0475,-0.11369224448061,-0.12146874935222,0.24471655650928,0.044993751257663
0.04775,-0.11156365342001,-0.12381613905677,0.2449115678734,0.045306558018524
0.048,-0.10950293674241,-0.12608991177319,0.24510057957803,0.045617819400405
0.04825,-0.10750698682554,-0.12829340935493,0.24528384403338,0.045927596260153
0.0485,-0.10557288972058,-0.13042973631256,0.24546159835275,0.046235945372635
0.04875,-0.10369787054698,-0.13250194194204,0.24563406963045,0.046542923237353
0.049,-0.10187934586205,-0.13451277223944,0.24580146920348,0.046848580687428
0.04925,-0.10011486777126,-0.13646486247058,0.24596399812415,0.047152966931385
0.0495,-0.098402125454988,-0.13836070099604,0.24612184672633,0.047456128713262
0.04975,-0.096738935811642,-0.14020263927597,0.24627519533957,0.047758110465495
0.05,-0.095123234852988,-0.14199290107109,0.24642421494652,0.048058954450479
