time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039220292914931,0.038994042914339,0.00025,1.9334986856201e-09
0.0005,-0.078216261879994,0.077990011879404,0.00025,3.8595490428765e-09
0.00075,-0.11721223084506,0.11698598084446,0.00025,5.785599400133e-09
0.001,-0.15620819981012,0.15598194980953,0.00025,7.7116497573895e-09
0.00125,-0.19520416877519,0.19497791877459,0.00025,9.637700114646e-09
0.0015,-0.23420013774025,0.23397388773967,0.00025,1.1563750471902e-08
0.00175,-0.27319610670531,0.27296985670472,0.00025,1.3489800829159e-08
0.002,-0.31219207567038,0.3119658256698,0.00025,1.5415851186415e-08
0.00225,-0.35118804463544,0.35096179463483,0.00025,1.7341901543672e-08
0.0025,-0.3901840136005,0.38995776359994,0.00025,1.9267951900928e-08
0.00275,-0.42917998256557,0.42895373256498,0.00025,2.1194002258185e-08
0.003,-0.46817595153063,0.46794970153006,0.00025,2.3120052615441e-08
0.00325,-0.5071719204957,0.50694567049508,0.00025,2.5046102972698e-08
0.0035,-0.54616788946076,0.54594163946015,0.00025,2.6972153329954e-08
0.00375,-0.58516385842582,0.5849376084253,0.00025,2.8898203687211e-08
0.004,-0.62415982739089,0.62393357739028,0.00025,3.0824254044467e-08
0.00425,-0.66315579635595,0.66292954635531,0.00025,3.2750304401724e-08
0.0045,-0.70215176532101,0.70192551532043,0.00025,3.467635475898e-08
0.00475,-0.74114773428608,0.74092148428555,0.00025,3.6602405116237e-08
0.005,-0.78014370325114,0.77991745325051,0.00025,3.8528455473493e-08
0.00525,-0.81913967221621,0.81891342221559,0.00025,4.045450583075e-08
0.0055,-0.85813564118127,0.85790939118074,0.00025,4.2380556188006e-08
0.00575,-0.89713161014633,0.89690536014576,0.00025,4.4306606545262e-08
0.006,-0.9361275791114,0.9359013291108,0.00025,4.6232656902519e-08
0.00625,-0.97512354807646,0.97489729807588,0.00025,4.8158707259775e-08
0.0065,-1.0141195170415,1.013893267041,0.00025,5.0084757617032e-08
0.00675,-1.0531154860066,1.052889236006,0.00025,5.2010807974288e-08
0.007,-1.0921114549717,1.0918852049711,0.00025,5.3936858331545e-08
0.00725,-1.1311074239367,1.1308811739362,0.00025,5.5862908688802e-08
0.0075,-1.1701033929018,1.1698771429012,0.00025,5.7788959046058e-08
0.00775,-1.2090993618668,1.2088731118662,0.00025,5.9715009403314e-08
0.008,-1.2480953308319,1.2478690808313,0.00025,6.1641059760571e-08
0.00825,-1.287091299797,1.2868650497964,0.00025,6.3567110117827e-08
0.0085,-1.326087268762,1.3258610187614,0.00025,6.5493160475084e-08
