time,Rx_left,Rx_right,p,separation
0,0,0,0,0
0.00025,-0.039180101870356,0.038953851870347,0.00025,4.2173757936688e-08
0.0005,-0.078176011752997,0.077949761752988,0.00025,8.4231770227738e-08
0.00075,-0.11717192163564,0.11694567163563,0.00025,1.2628978251879e-07
0.001,-0.15616783151828,0.15594158151827,0.00025,1.6834779480984e-07
0.00125,-0.19516374140092,0.19493749140091,0.00025,2.1040580710089e-07
0.0015,-0.23415965128356,0.23393340128355,0.00025,2.5246381939194e-07
0.00175,-0.2731555611662,0.27292931116619,0.00025,2.9452183168299e-07
0.002,-0.31215147104884,0.31192522104883,0.00025,3.3657984397404e-07
0.00225,-0.35114738093148,0.35092113093147,0.00025,3.7863785626509e-07
0.0025,-0.39014329081412,0.38991704081411,0.00025,4.2069586855614e-07
0.00275,-0.42913920069676,0.42891295069675,0.00025,4.6275388084719e-07
0.003,-0.4681351105794,0.46790886057939,0.00025,5.0481189313824e-07
0.00325,-0.50713102046204,0.50690477046204,0.00025,5.4686990542929e-07
0.0035,-0.54612693034468,0.54590068034467,0.00025,5.8892791772034e-07
0.00375,-0.58512284022733,0.58489659022732,0.00025,6.3098593001139e-07
0.004,-0.62411875010997,0.62389250010996,0.00025,6.7304394230244e-07
0.00425,-0.66311465999261,0.6628884099926,0.00025,7.1510195459349e-07
0.0045,-0.70211056987525,0.70188431987524,0.00025,7.5715996688455e-07
0.00475,-0.74110647975789,0.74088022975788,0.00025,7.992179791756e-07
0.005,-0.78010238964053,0.77987613964052,0.00025,8.4127599146665e-07
0.00525,-0.81909829952317,0.81887204952316,0.00025,8.833340037577e-07
0.0055,-0.85809420940581,0.8578679594058,0.00025,9.2539201604875e-07
0.00575,-0.89709011928845,0.89686386928844,0.00025,9.674500283398e-07
0.006,-0.93608602917109,0.93585977917108,0.00025,1.0095080406308e-06
0.00625,-0.97508193905373,0.97485568905372,0.00025,1.0515660529219e-06
0.0065,-1.0140778489364,1.0138515989364,0.00025,1.0936240652129e-06
0.00675,-1.053073758819,1.052847508819,0.00025,1.135682077504e-06
0.007,-1.0920696687017,1.0918434187016,0.00025,1.177740089795e-06
0.00725,-1.1310655785843,1.1308393285843,0.00025,1.2197981020861e-06
0.0075,-1.1700614884669,1.1698352384669,0.00025,1.2618561143772e-06
0.00775,-1.2090573983496,1.2088311483496,0.00025,1.3039141266682e-06
0.008,-1.2480533082322,1.2478270582322,0.00025,1.3459721389593e-06
0.00825,-1.2870492181149,1.2868229681148,0.00025,1.3880301512503e-06
0.0085,-1.3260451279975,1.3258188779975,0.00025,1.4300881635414e-06
0.00875,-1.3650410378801,1.3648147878801,0.00025,1.4721461758324e-06
0.009,-1.4040369477628,1.4038106977628,0.00025,1.5142041881235e-06
0.00925,-1.4430328576454,1.4428066076454,0.00025,1.5562622004145e-06
0.0095,-1.4820287675281,1.4818025175281,0.00025,1.5983202127056e-06
0.00975,-1.5210246774107,1.5207984274107,0.00025,1.6403782249966e-06
0.01,-1.5600205872933,1.5597943372933,0.00025,1.6824362372877e-06
0.01025,-1.599016497176,1.598790247176,0.00025,1.7244942495787e-06
0.0105,-1.6380124070586,1.6377861570586,0.00025,1.7665522618698e-06
0.01075,-1.6770083169413,1.6767820669413,0.00025,1.8086102741608e-06
0.011,-1.7160042268239,1.7157779768239,0.00025,1.8506682864519e-06
0.01125,-1.7550001367065,1.7547738867065,0.00025,1.8927262987429e-06
0.0115,-1.7939960465892,1.7937697965892,0.00025,1.934784311034e-06
0.01175,-1.8329919564718,1.8327657064718,0.00025,1.976842323325e-06
0.012,-1.8719878663545,1.8717616163545,0.00025,2.0189003356161e-06
0.01225,-1.9109837762371,1.9107575262371,0.00025,2.0609583479071e-06
0.0125,-1.9499796861197,1.9497534361197,0.00025,2.1030163601982e-06
0.01275,-1.9889755960024,1.9887493460024,0.00025,2.1450743724892e-06
0.013,-2.027971505885,2.027745255885,0.00025,2.1871323847803e-06
0.01325,-2.0669674157677,2.0667411657677,0.00025,2.2291903970713e-06
0.0135,-2.1059633256503,2.1057370756503,0.00025,2.2712484093624e-06
0.01375,-2.144959235533,2.1447329855329,0.00025,2.3133064216534e-06
0.014,-2.1839551454156,2.1837288954156,0.00025,2.3553644339445e-06
0.01425,-2.2229510552982,2.2227248052982,0.00025,2.3974224462355e-06
0.0145,-2.2619469651809,2.2617207151809,0.00025,2.4394804585266e-06
0.01475,-2.3009428750635,2.3007166250635,0.00025,2.4815384708176e-06
0.015,-2.3399387849462,2.3397125349461,0.00025,2.5235964831087e-06
0.01525,-2.3789346948288,2.3787084448288,0.00025,2.5656544953997e-06
0.0155,-2.4179306047114,2.4177043547114,0.00025,2.6077125076908e-06
0.01575,-2.4569265145941,2.4567002645941,0.00025,2.6497705199818e-06
0.016,-2.4959224244767,2.4956961744767,0.00025,2.6918285322729e-06
0.01625,-2.5349183343594,2.5346920843593,0.00025,2.7338865445639e-06
0.0165,-2.573914244242,2.573687994242,0.00025,2.775944556855e-06
0.01675,-2.6129101541246,2.6126839041246,0.00025,2.818002569146e-06
0.017,-2.6519060640073,2.6516798140073,0.00025,2.8600605814371e-06
0.01725,-2.6909019738899,2.6906757238899,0.00025,2.9021185937281e-06
0.0175,-2.7298978837726,2.7296716337726,0.00025,2.9441766060192e-06
0.01775,-2.7688937936552,2.7686675436552,0.00025,2.9862346183102e-06
0.018,-2.8078897035378,2.8076634535378,0.00025,3.0282926306013e-06
0.01825,-2.8468856134205,2.8466593634205,0.00025,3.0703506428923e-06
0.0185,-2.8858815233031,2.8856552733031,0.00025,3.1124086551834e-06
0.01875,-2.9248774331858,2.9246511831858,0.00025,3.1544666674744e-06
0.019,-2.9638733430684,2.9636470930684,0.00025,3.1965246797655e-06
0.01925,-3.002869252951,3.002643002951,0.00025,3.2385826920565e-06
0.0195,-3.0418651628337,3.0416389128337,0.00025,3.2806407043476e-06
0.01975,-3.0391259930915,3.0372412246342,0.0019213676023684,3.185788119373e-05
0.02,-3.0018923763903,2.9969057599219,0.0050844669607601,9.0344997436851e-05
0.02025,-2.9643481614631,2.9562363241763,0.0082726103405531,0.00015730916739221
0.0205,-2.9265365133191,2.9152796485701,0.011482146939468,0.00023288034774795
0.02075,-2.8884909299189,2.8740720068555,0.014710221817289,0.00031717809960603
0.021,-2.8502378052546,2.8326420072762,0.017954565492852,0.00041031455404057
0.02125,-2.811798219144,2.7910125965119,0.021213343186235,0.00051239646173271
0.0215,-2.7731891755924,2.7492021612926,0.024485067030377,0.00062352715665634
0.02175,-2.7344245580201,2.7072259231833,0.027768495810511,0.0007438072284502
0.022,-2.6955157574887,2.6650962447978,0.031062605079728,0.00087333610103515
0.02225,-2.6564722095417,2.6228234827973,0.034366526481135,0.001012212338591
0.0225,-2.6173017574638,2.5804162425894,0.03767952571954,0.0011605345395438
0.02275,-2.5780109496897,2.5378817348083,0.041000975713028,0.0013184018211315
0.023,-2.5386052601523,2.4952259729882,0.044330340590759,0.0014859144112443
0.02325,-2.4990892970494,2.4524541550653,0.047667149041961,0.0016631736247492
0.0235,-2.4594668949129,2.4095704920526,0.051011002572644,0.0018502830277793
0.02375,-2.4197412824102,2.3665786624645,0.054361545350674,0.002047347986227
0.024,-2.3799151460841,2.3234817234755,0.05771846814304,0.0022544764674727
0.02425,-2.3399907158999,2.2802822440086,0.061081498736919,0.0024717792400841
0.0245,-2.2999698304752,2.2369823754528,0.06445039644594,0.0026993701810538
0.02475,-2.25985399259,2.1935839119135,0.067824947432348,0.0029373665759011
0.025,-2.2196444172701,2.1500883424595,0.071204960655608,0.0031858894139637
0.02525,-2.1793420743144,2.1064968973987,0.074590264291711,0.003445063680181
0.0255,-2.1389477122544,2.062810528606,0.077980706307455,0.0037150188899701
0.02575,-2.0984619499284,2.0190301871706,0.08137613669621,0.0039958884340797
0.026,-2.0578852146435,1.9751564513471,0.084776429941392,0.0042878114837482
0.02625,-2.0172178870996,1.9311900254833,0.088181453659596,0.0045909313847455
0.0265,-1.9764602385628,1.8871313812845,0.091591090207924,0.0049053975764943
0.02675,-1.9356125000884,1.8429809415392,0.09500522476201,0.0052313652858976
0.027,-1.8946749483742,1.7987392881139,0.098423731992205,0.0055689949486837
0.02725,-1.8536479107901,1.7544070592948,0.10184648175312,0.0059184530574674
0.0275,-1.8125317539219,1.7099848086881,0.10527334689711,0.0062799133569135
0.02775,-1.771327057946,1.6654734690047,0.10870417414703,0.0066535548865505
0.028,-1.7300346248129,1.6208742202923,0.11213879118845,0.0070395629669933
0.02825,-1.688655477912,1.5761883463323,0.11557701410261,0.0074381304330867
0.0285,-1.6471910959942,1.5314177779689,0.11901861303949,0.0078494548947892
0.02875,-1.6056434231237,1.4865649063987,0.12246332177879,0.0082737400014151
0.029,-1.5640150211622,1.4416327972933,0.12591082263573,0.008711194356584
0.02925,-1.5223092247014,1.3966253571056,0.12936073378802,0.0091620305286255
0.0295,-1.4805303293835,1.3515475350157,0.1328125938471,0.0096264636305395
0.02975,-1.4386838219678,1.3064055694182,0.13626584298869,0.01010470933304
0.03,-1.396776662677,1.2612072901591,0.13971979978759,0.010596981131459
0.03025,-1.354817633045,1.2159624905834,0.14317363269711,0.011103486631789
0.0305,-1.312817765713,1.1706833868638,0.14662632487575,0.011624422550054
0.03075,-1.2707908763013,1.1253851859687,0.1500766308031,0.012159968030249
0.031,-1.2287542213736,1.0800867877171,0.15352302287116,0.012710275778391
0.03125,-1.1867292601046,1.0348115436865,0.15696363222329,0.013275461279212
0.0315,-1.1447428422448,0.98958873155804,0.160396144698,0.013855584101183
0.03175,-1.1028281315762,0.94445422913708,0.16381774144324,0.01445063325514
0.032,-1.0610261690813,0.89945232832554,0.16722496975021,0.015060499915887
0.03225,-1.019387704229,0.85463782798411,0.17061359593693,0.01568494318205
0.0325,-0.97797473794634,0.81007737634499,0.17397850256096,0.016323557850605
0.03275,-0.93686259634065,0.76585180712284,0.17731352983394,0.016975727787489
0.033,-0.89614193756382,0.72205840033896,0.18061132861893,0.017640573581468
0.03325,-0.85591978750043,0.6788116757002,0.18386331262002,0.018316909177677
0.0335,-0.81632024815847,0.63624429665694,0.18705962375463,0.019003193567842
0.03375,-0.77748347785559,0.59450589890961,0.19018924633276,0.019697502613976
0.034,-0.7395627196759,0.55375988412544,0.19324027248026,0.020397526461139
0.03425,-0.70271895240332,0.51417768601529,0.19620034784542,0.02110060494033
0.0345,-0.66711326885486,0.47593066922314,0.19905728089374,0.021803806993084
0.03475,-0.6328972154433,0.43917966137966,0.20179979925173,0.022504061476566
0.035,-0.60020341078013,0.40406528223945,0.20441824735062,0.023198304928828
0.03525,-0.56913634205892,0.37069787909644,0.20690526960531,0.023883659529747
0.0355,-0.53976658815879,0.3391516439707,0.20925619802652,0.024557577962411
0.03575,-0.51212790485236,0.30946135250522,0.21146922714168,0.025217964029421
0.036,-0.48621872486228,0.28162429176704,0.21354523896546,0.02586322353734
0.03625,-0.46200599978566,0.25560426124194,0.21548747127707,0.026492276721434
0.0365,-0.4394309733998,0.2313376232687,0.21730105110991,0.027104527089735
0.03675,-0.41841634590227,0.20874127403244,0.21899242432526,0.027699784710593
0.037,-0.39887220529074,0.18771858794048,0.22056890941163,0.028278201609186
0.03725,-0.3807022208743,0.16816640707124,0.22203821999364,0.028840177377556
0.0375,-0.36380761775233,0.14997884902857,0.22340818164807,0.029386301288937
0.03775,-0.3480910611516,0.13305181498892,0.22468643864212,0.02991727626868
0.038,-0.3334587132894,0.11728494320823,0.22588031475186,0.03043387726999
0.03825,-0.31982180855336,0.10258333350322,0.22699670319513,0.030936911032443
0.0385,-0.30709749486035,0.088858433279788,0.22804201243696,0.03142718815051
0.03875,-0.29520919497126,0.076028413670069,0.22902214694226,0.031905503485014
0.039,-0.2840866347527,0.064018192382073,0.22994251171843,0.032372623101435
0.03925,-0.27366565270384,0.052759224908973,0.23080803210433,0.032829276136719
0.0395,-0.26388787557622,0.042189154307885,0.23162318255643,0.03327615027536
0.03975,-0.2547003205713,0.032251383804816,0.23239202004189,0.033713889794346
0.04,-0.24605490081455,0.022894468607506,0.23311822541354,0.03414309795613
0.04025,-0.23790823806552,0.014072209775243,0.23380511406629,0.034564328313937
0.0405,-0.2302208861031,0.0057424030710537,0.23445570392578,0.034978100360654
0.04075,-0.2229570934274,-0.0021332379884518,0.23507273104722,0.035384895802879
