time,J,surface_area
0,0,0
0.1,0.014936865709061,0.27912335062021
0.2,0.058936331869848,0.27915326731057
0.3,0.13101024256322,0.27927208963244
0.4,0.22971835983335,0.27959374011404
0.5,0.35317449813785,0.2802832521897
0.6,0.49833883355257,0.28169235766583
0.7,0.66062924354573,0.28438833156236
0.8,0.83375358507951,0.2891678944253
0.9,1.0075074849771,0.29752650939729
1,1.169670213532,0.31124922942089
1.1,1.1972896637414,0.31470507378012
1.2,1.2243216379089,0.31828057325964
1.3,1.250062356361,0.32216490954138
1.4,1.2750790416544,0.32625489040524
1.5,1.2985751212925,0.33072526749154
1.6,1.3213638104091,0.33539675400991
1.7,1.3431536174165,0.34033176353259
1.8,1.3638626152283,0.34554552796285
1.9,1.3828932420923,0.35117793246267
2,1.4012281357751,0.357002078983
2.1,1.4186539342895,0.36307365085172
2.2,1.4344657095823,0.36956002103068
2.3,1.4496676715899,0.37622338690177
2.4,1.4639966177417,0.38313221599249
2.5,1.4774122984223,0.39029679523072
2.6,1.4899376866826,0.39771538536904
2.7,1.50106313954,0.40551792763028
2.8,1.5123860540297,0.413308873989
2.9,1.5220662962563,0.42155254381258
3,1.5314278877122,0.42991826555411
3.1,1.5401324085267,0.43849373316749
3.2,1.5482370537311,0.44726472482715
3.3,1.555791657677,0.45622050287824
3.4,1.5628521224809,0.46534656250178
3.5,1.5694530453372,0.47463569190199
3.6,1.5756013174314,0.48408603097029
3.7,1.5813455230414,0.49368569855151
3.8,1.5867488296598,0.50341800856175
3.9,1.5919034407584,0.51326074673361
4,1.5967806103223,0.52321677459387
4.1,1.6013338542753,0.53329871713874
4.2,1.6055807864573,0.54350275628775
4.3,1.6095826193007,0.55381225887054
4.4,1.6133235401807,0.56423147287266
4.5,1.6168625809342,0.5747434457021
4.6,1.6201866967906,0.58535121040264
4.7,1.6233109266493,0.5960502039215
4.8,1.6262771107169,0.60682767549264
4.9,1.6290665606474,0.61768812817681
5,1.6311508716968,0.62878304539232
5.1,1.6341251618002,0.63965295387524
5.2,1.6365693279746,0.65070607536846
5.3,1.6388227036352,0.66184369609078
5.4,1.64099098088,0.67303476689371
5.5,1.6424435134177,0.68446156832148
5.6,1.6448303121716,0.69564315643971
5.7,1.646927767063,0.70693941321741
5.8,1.6482728166789,0.71847816274876
5.9,1.6505197366344,0.72977584484069
6,1.6516658861162,0.74142051159788
6.1,1.6537374092466,0.75281620132134
6.2,1.6547153053631,0.7645568606121
6.3,1.656631482221,0.77604835553691
6.4,1.6574744860293,0.78787303285888
6.5,1.6592317682291,0.79944806008775
6.6,1.6599339371001,0.8113559560031
6.7,1.6615700464978,0.823006582273
6.8,1.6621482426699,0.8349905611027
6.9,1.6636516781955,0.84671843338054
7,1.6646994821463,0.85859993278399
7.1,1.6650849900692,0.87069630120943
7.2,1.6663853581318,0.88253726185143
7.3,1.6672791915929,0.89451677367888
7.4,1.6680520101112,0.90654854792451
7.5,1.6689911371736,0.9185514239273
7.6,1.669787534435,0.93060834999458
7.7,1.6704849377367,0.94270918518897
7.8,1.6711236486891,0.95484238165901
7.9,1.6716932501315,0.96701085764081
8,1.6722209376118,0.97920645012081
8.1,1.6726856312426,0.99143532069806
8.2,1.673109136802,1.0036906455781
8.3,1.673469186721,1.0159787071234
8.4,1.6737889756966,1.0282924413367
8.5,1.6740300005678,1.040642752391
8.6,1.6742401458568,1.0530151826676
8.7,1.6743883085508,1.0654183088053
8.8,1.6744884368872,1.0778471309603
8.9,1.6745237446946,1.0903053374846
9,1.6744980928745,1.1027899386256
9.1,1.6743966088166,1.1153023513235
9.2,1.6742154788988,1.1278396130708
9.3,1.6741544663587,1.1403479030932
9.4,1.6744902193712,1.1527439560298
9.5,1.6741178281054,1.1653055146708
9.6,1.6734442142022,1.1779047901313
9.7,1.6724635553091,1.1905150401634
9.8,1.6717902134322,1.2029700226727
9.9,1.669980450976,1.2155376047976
