0.02762870360012548, 4.327643646570323
0.07967478512624337, 311.3602972770052
0.1566468706944426, 588.1253753403096
0.23413090673243153, 817.3229411820437
0.34189980497679073, 1089.767024306178
0.4933706569604408, 1301.6752914253113
0.6573975928687299, 1489.8011321751392
0.8222389954335017, 1602.2513852997408
1.1530155129303232, 1725.5303881664972
1.4229197898277104, 1790.4244318721078
1.7360373404704987, 1840.188012147853
2.0431910005756118, 1872.653650381378
2.1230486251553513, 1881.3109322867379
2.577710507633797, 1922.4411660037626
2.9281007119602096, 1937.614181160987
3.321634378604326, 1944.1432118276514
3.5309456606130736, 1924.7063806148956
3.654202722745411, 1900.9359219189098
3.783796003029816, 1859.8688509221838
3.888951959266029, 1803.6640029174528
3.9818310772883967, 1745.2956655248065
4.111587250904099, 1689.093477003035
4.259770317078517, 1635.0554427399188
4.487787737356776, 1591.8368500285976
4.740312293110925, 1557.2695553859767
4.9681202791060874, 1533.5103994925707
5.202031778494323, 1514.0762277627746
5.4544399818689735, 1490.3197313523287
5.706894726195425, 1462.2389156490126
5.959349470521875, 1434.1580999456967
6.193400592765508, 1401.7509703372905
6.445948418995555, 1365.0215160482344
6.741802600874604, 1304.5129597435728
7.062094106801843, 1259.142180446916
7.363888908742667, 1218.0937258309098
7.60413662628297, 1181.3629418003736
7.8689612907268645, 1146.7969768992325
8.158595606833341, 1092.7742346631358
8.534191060912631, 1051.7337584960094
8.903636460647048, 1010.6926174581429
9.236204804788134, 967.4853275494011
9.53788325434946, 937.24767116557
9.82115808182797, 902.683700876649
9.962795495567224, 885.4017157321882
