d,ep,stress,total_strain
0,0,0,0
8.5532352595288e-05,0,6.8594724889887,0.00010000499999996
0.00033676766229056,0,13.600697182075,0.00020001999999975
0.00073902155015994,0,20.123265623327,0.00030004499999992
0.001271662710351,0,26.354837234364,0.00040007999999991
0.0019119174816682,0,32.253275185882,0.00050012499999996
0.0026378505748017,0,37.802316081878,0.00060017999999995
0.0034300800267108,0,43.004517274354,0.00070024499999988
0.0042724108659605,0,47.874349463857,0.00080031999999997
0.0051517894383297,0,52.432760361164,0.00090040499999988
0.0060579289646635,0,56.70343185827,0.0010004999999998
0.0069828335520454,0,60.71044431945,0.0011006050000001
0.0079203372616984,0,64.476946794003,0.00120072
0.0088657061029786,0,68.024483080318,0.0013008450000001
0.0098153140148589,0,71.372718271597,0.0014009800000001
0.010766387456126,0,74.539396047435,0.0015011250000001
0.011716807770061,0,77.540419856621,0.00160128
0.012664959624768,0,80.389994026214,0.001701445
0.013609615263864,0,83.100787651934,0.0018016200000001
0.014549846191161,0,85.684100649312,0.001901805
0.015484955662803,0,88.150021348292,0.0020019999999999
0.016414426950447,0,90.507570652291,0.002102205
0.01733788355247,0,92.764831049414,0.0022024200000001
0.018255058456087,0,94.929060563854,0.0023026450000002
0.01916577030644,0,97.006792545597,0.00240288
0.020069904835381,0,99.003922675923,0.0025031250000002
0.020967400342617,0,100.92578459538,0.0026033799999999
0.021858236291004,0,102.77721559627,0.002703645
0.02274242431901,0,104.56261367439,0.0028039200000002
0.023620001132099,0,106.28598712061,0.0029042049999999
0.024491022865335,0,107.95099767917,0.0030044999999999
0.025355560594607,0,109.56099818491,0.0031048050000001
0.026213696763366,0,111.11906542851,0.0032051200000001
0.02706552232787,0,112.62802892947,0.0033054450000001
0.027911134472186,0,114.09049618558,0.00340578
0.028750634784824,0,115.50887486532,0.0035061250000002
0.02958412779625,0,116.88539237793,0.0036064800000001
0.030411719811649,0,118.22211315925,0.0037068450000001
0.031233517978305,0,119.52095398188,0.00380722
0.032049629544781,0,120.78369754148,0.0039076050000002
0.032860161270497,0,122.0120045512,0.004008
0.033665218969841,0,123.20742450357,0.004108405
0.034464907138071,0,124.37140532889,0.00420882
0.035259328682194,0,125.50530199494,0.0043092449999997
0.036048584700087,0,126.61038426338,0.0044096800000002
0.036832774323382,0,127.68784364377,0.0045101249999999
0.037611994601931,0,128.73879966427,0.0046105799999999
0.038386002629608,4.6888908975252e-05,128.47224196482,0.0047110450000002
0.039143240140154,0.00014584194086919,126.8251732155,0.0048115199999997
0.039881009675418,0.00024478521116044,125.25506402984,0.0049120049999999
0.040600512701493,0.0003437187217841,123.75573226007,0.0050124999999999
0.041302836187236,0.00044264247467393,122.3216894626,0.0051130050000001
0.041988967004487,0.00054155647176226,120.94804247905,0.0052135200000001
0.0426598041962,0.00064046071498207,119.63041153269,0.0053140450000001
0.043316169392925,0.00073935520626524,118.36486183374,0.0054145799999996
0.043958815702119,0.00083823994754368,117.1478461263,0.0055151250000001
0.044588435338666,0.00093711494074769,115.97615614176,0.0056156800000002
0.045205666203277,0.0010359801878077,114.84688136685,0.005716245
0.045811097581772,0.0011348356906535,113.75737384512,0.0058168200000001
0.046405275104556,0.0012336814512143,112.70521798649,0.0059174050000002
0.046988705077417,0.0013325174714178,111.68820456264,0.0060179999999998
0.047561858281598,0.001431343753193,110.70430820691,0.0061186049999999
0.048125173315652,0.0015301602984667,109.75166787813,0.00621922
0.048679059548778,0.0016289671091659,108.82856982658,0.0063198449999999
0.049223899736522,0.0017277641872169,107.93343269394,0.0064204799999999
0.049760052345378,0.0018265515345447,107.06479443448,0.0065211249999997
0.05028785362517,0.0019253291530753,106.22130079762,0.0066217799999997
0.05080761946091,0.0020240970447331,105.40169515578,0.006722445
0.05131964703288,0.0021228552114414,104.60480949308,0.0068231199999998
0.051824216307463,0.0022216036551244,103.82955640181,0.0069238049999999
0.052321591380543,0.0023203423777043,103.07492195332,0.0070244999999998
0.052812021689732,0.0024190713811037,102.3399593334,0.0071252049999999
0.053295743111175,0.0025177906672439,101.62378314559,0.0072259199999999
0.053772978953783,0.0026165002380463,100.9255643009,0.007326645
0.054243940862718,0.0027152000954312,100.24452542287,0.00742738
0.054708829597229,0.0028138902413183,99.579936772743,0.0075281249999999
0.055167835960852,0.0029125706776275,98.931112246449,0.00762888
0.055621141211383,0.0030112414062778,98.297406398842,0.0077296449999999
0.056068917873933,0.0031099024291867,97.678211103892,0.0078304199999999
0.05651133026846,0.0032085537482725,97.072952841804,0.0079312049999999
0.056948535036984,0.0033071953654521,96.481090168593,0.0080319999999999
0.057380681628939,0.0034058272826419,95.902111409648,0.0081328049999999
0.05780791274757,0.003504449501758,95.335532555625,0.00823362
0.058230364762556,0.0036030620247155,94.780895337973,0.0083344449999998
0.058648168089685,0.0037016648534296,94.23776546904,0.0084352799999999
0.05906144754305,0.0038002579898144,93.705731027027,0.0085361249999999
0.059470322661108,0.0038988414357839,93.184400973519,0.0086369799999999
0.05987490800818,0.0039974151932508,92.673403791428,0.0087378449999999
0.060275313455122,0.0040959792641276,92.172386230133,0.0088387199999999
0.060671644439965,0.0041945336503267,91.681012148933,0.0089396049999998
0.061064002209674,0.0042930783537593,91.198961450793,0.0090404999999997
0.061452484046706,0.0043916133763364,90.725929095075,0.0091414049999999
0.061837183479157,0.0044901387199682,90.261624185647,0.0092423199999997
0.062218190477001,0.0045886543865647,89.805769126339,0.0093432449999999
0.062595591636091,0.0046871603780343,89.358098836814,0.00944418
0.062969470349554,0.004785656696286,88.918360025678,0.0095451249999998
0.063339906968479,0.0048841433432281,88.486310514867,0.00964608
0.063706978952694,0.0049826203207679,88.061718610775,0.0097470449999999
0.064070761011699,0.0050810876308123,87.644362519494,0.0098480200000001
0.064431325237579,0.0051795452752677,87.234029800958,0.009949005
0.064788741229039,0.0052779932560394,86.830516860874,0.01005
0.065143076208981,0.0053764315750332,86.433628475047,0.010151005
0.06549439513424,0.0054748602341537,86.043177346091,0.01025202
0.065842760799693,0.0055732792353045,85.65898368788,0.010353045
0.066188233935681,0.0056716885803894,85.280874837192,0.01045408
0.066530873300326,0.0057700882713113,84.908684889663,0.010555125
0.066870735766767,0.005868478309973,84.542254358041,0.01065618
0.067207876405058,0.0059668586982758,84.181429852295,0.010757245
0.067542348560048,0.006065229438121,83.826063778514,0.01085832
0.067874203924773,0.0061635905314093,83.476014056336,0.010959405
0.068203492609977,0.0062619419800413,83.131143853123,0.0110605
0.068530263210004,0.006360283785916,82.791321333703,0.011161605
0.068854562865189,0.0064586159509327,82.456419424683,0.01126272
0.069176437320961,0.0065569384769894,82.126315592575,0.011363845
0.069495930984145,0.0066552513659847,81.800891634089,0.01146498
0.06981308697613,0.0067535546198154,81.480033478689,0.011566125
0.070127947183371,0.0068518482403784,81.163631002139,0.01166728
0.07044055230581,0.0069501322295701,80.851577849835,0.011768445
0.070750941902306,0.0070484065892862,80.543771270475,0.01186962
0.071059154434328,0.0071466713214212,80.240111958205,0.011970805
0.071365227307343,0.0072449264278701,79.940503903404,0.012072
0.071669196910452,0.0073431719105269,79.644854251185,0.012173205
0.071971098653491,0.0074414077712845,79.353073167986,0.01227442
0.072270967003656,0.0075396340120363,79.065073713751,0.012375645
0.072568835518901,0.0076378506346744,78.780771722315,0.01247688
0.072864736881101,0.0077360576410907,78.500085686521,0.012578125
0.073158702926966,0.0078342550331761,78.222936649939,0.01267938
0.073450764678014,0.0079324428128215,77.949248103423,0.012780645
0.073740952368743,0.0080306209819167,77.678945887401,0.01288192
0.074029295473878,0.0081287895423508,77.411958098543,0.012983205
0.074315822734634,0.0082269484960136,77.148215000771,0.0130845
0.074600562183301,0.0083250978447928,76.887648941125,0.013185805
0.074883541167074,0.0084232375905762,76.630194269309,0.01328712
0.075164786371098,0.0085213677352516,76.375787260826,0.013388445
0.075444323840055,0.0086194882807053,76.124366044191,0.01348978
0.075722178999289,0.0087175992288241,75.875870531097,0.013591125
0.075998376674691,0.0088157005814926,75.630242350183,0.01369248
0.0762729411121,0.0089137923405965,75.387424783375,0.013793845
0.076545895995838,0.0090118745080199,75.147362705426,0.01389522
0.076817264466233,0.0091099470856469,74.910002526117,0.013996605
0.077087069136723,0.0092080100753609,74.675292135028,0.014098
0.077355332110374,0.0093060634790448,74.443180848471,0.014199405
0.077622074995349,0.0094041072985804,74.213619359233,0.01430082
0.077887318920173,0.0095021415358495,73.986559688102,0.014402245
0.078151084548107,0.0096001661927337,73.761955137667,0.01450368
0.078413392091269,0.0096981812711134,73.539760247953,0.014605125
0.078674261324019,0.0097961867728683,73.319930754074,0.01470658
0.078933711595798,0.0098941826998786,73.102423545575,0.014808045
0.079191761843669,0.0099921690540223,72.88719662755,0.01490952
0.079448430604324,0.010090145837178,72.674209083147,0.015011005
0.079703736025561,0.010188113051225,72.463421037923,0.0151125
0.079957695877407,0.010286070698038,72.254793625477,0.015214005
0.080210327562903,0.010384018779496,72.048288954386,0.01531552
0.080461648128431,0.010481957297474,71.84387007663,0.015417045
0.080711674273652,0.010579886253848,71.641500957259,0.01551858
0.080960422361127,0.010677805650492,71.441146445082,0.015620125
0.081207908425644,0.010775715489282,71.242772244718,0.01572168
0.081454148183056,0.010873615772091,71.046344889654,0.015823245
0.081699157039189,0.010971506500794,70.851831716167,0.01592482
0.08194295009795,0.011069387677261,70.659200838603,0.016026405
0.082185542169342,0.011167259303366,70.468421125387,0.016128
0.082426947777706,0.011265121380981,70.279462175655,0.016229605
0.08266718116865,0.011362973911977,70.092294297521,0.01633122
0.082906256316733,0.011460816898224,69.906888486367,0.016432845
0.083144186932484,0.011558650341593,69.723216404251,0.01653448
0.08338098646906,0.011656474243952,69.541250360256,0.016636125
0.083616668128871,0.011754288607172,69.360963291289,0.01673778
0.083851244870126,0.011852093433121,69.182328743561,0.016839445
0.084084729412617,0.011949888723665,69.005320855162,0.01694112
0.084317134244436,0.012047674480674,68.82991433825,0.017042805
0.0845484716267,0.012145450706013,68.656084463481,0.0171445
0.084778753600149,0.012243217401548,68.483807043268,0.017246205
0.085007991989951,0.012340974569147,68.31305841682,0.01734792
0.085236198411267,0.012438722210673,68.143815435138,0.017449645
0.085463384274236,0.012536460327991,67.97605544676,0.01755138
